time,E,T,I,N
11.07,3.696925907602368,0.3028612176216977,0.0001900000001906,1.499126783678022
11.08,3.694161491886272,0.3065146067104737,0.0001900000001571,1.499132585297143
11.09,3.691623893465754,0.3102169883553069,0.0001900000001178,1.4991383483685532
11.1,3.689313568327045,0.3139684442102633,0.000190000000079,1.4991440731501455
11.11,3.687230969950162,0.3177690351148388,0.0001900000000819,1.4991497598982626
11.12,3.685376548825085,0.3216188001785928,0.0001900000000846,1.499155408867712
11.13,3.6837507519506687,0.3255177558470035,0.0001900000000873,1.4991610203117849
11.14,3.6823540223882207,0.3294658955346384,0.0001900000000898,1.4991665944822716
11.15,3.6811867988266167,0.3334631894732173,0.0001900000000921,1.4991721316294797
11.16,3.68024951478373,0.3375095817133858,0.0001900000000944,1.49917763200225
11.17,3.679542598148705,0.3416049900261989,0.0001900000000964,1.4991830958479742
11.18,3.679066470609007,0.3457493049837922,0.0001900000000982,1.4991885234126114
11.19,3.678821547054864,0.3499423889739231,0.0001900000000998,1.4991939149407056
11.2,3.6788082349675335,0.3541840752003566,0.0001900000001012,1.4991992706754025
11.21,3.6790269337914823,0.3584741666691636,0.0001900000001024,1.499204590858465
11.22,3.679478034293956,0.3628124351791983,0.0001900000001033,1.4992098757302932
11.23,3.680161918276085,0.3671986222698979,0.0001900000001039,1.4992151255299386
11.24,3.68107895764327,0.3716324368029475,0.0001900000001042,1.4992203404951223
11.25,3.682229513514605,0.3761135528240815,0.0001900000001042,1.499225520862252
11.26,3.683613935704845,0.3806416094937571,0.0001900000001038,1.4992306667693498
11.27,3.6852325620192783,0.3852162100840743,0.000190000000103,1.4992357781400365
11.28,3.687085717534677,0.3898369209706273,0.0001900000001019,1.499240855542926
11.29,3.689173713866497,0.394503270619704,0.0001900000001003,1.4992458992042983
11.3,3.691496848422442,0.3992147485712447,0.0001900000000983,1.499250909349013
11.31,3.694055403727289,0.4039708048701956,0.0001900000000958,1.4992558862005212
11.32,3.6968496472029866,0.408770851995815,0.0001900000000928,1.4992608299808807
11.33,3.6998798295942734,0.4136142596282109,0.0001900000000892,1.4992657409107693
11.34,3.7031461843654414,0.4185003546656802,0.0001900000000851,1.4992706192094982
11.35,3.706648926999176,0.4234284207860229,0.0001900000000804,1.4992754650950268
11.36,3.7103882541959785,0.4283976975432774,0.000190000000075,1.4992802787839756
11.37,3.714364343063176,0.4334073794747943,0.000190000000069,1.49928506049164
11.38,3.718577350293777,0.4384566152195269,0.0001900000000623,1.4992898104320045
11.39,3.723027411335396,0.443544506648431,0.0001900000000549,1.4992945288177555
11.4,3.727714639763188,0.4486701093747944,0.0001900000000467,1.4992992158602974
11.41,3.732639126630828,0.4538324331985415,0.0001900000000377,1.4993038717697638
11.42,3.737800939084869,0.4590304379122709,0.0001900000000279,1.499308496755032
11.43,3.743200119764477,0.4642630342042362,0.0001900000000172,1.499313091023738
11.44,3.748836685962956,0.469529083110104,0.0001900000000115,1.4993176547822884
11.45,3.754710628777008,0.4748273954580744,0.0001900000000072,1.4993221882358756
11.46,3.760821912251315,0.4801567313553358,0.0001900000000028,1.4993266915884913
11.47,3.7671704725012622,0.4855157996149718,0.0001899999999985,1.4993311650429395
11.48,3.773756216803578,0.4909032570630709,0.0001899999999941,1.4993356088008511
11.49,3.7805790228066622,0.4963177086133805,0.0001899999999898,1.4993400230626976
11.5,3.787638737629127,0.5017577067551494,0.0001899999999856,1.4993444080278049
11.51,3.794935176979526,0.5072217512316263,0.0001899999999814,1.4993487638943652
11.52,3.802468124276812,0.5127082887890683,0.0001899999999773,1.499353090859455
11.53,3.8102373297684617,0.5182157129779517,0.0001899999999733,1.4993573891190444
11.54,3.8182425096409647,0.5237423643461822,0.0001899999999695,1.4993616588680134
11.55,3.8264833451017934,0.5292865322931462,0.0001899999999658,1.4993659002544686
11.56,3.834959481535938,0.5348464524685566,0.0001899999999623,1.4993701131370931
11.57,3.843670527606215,0.540420307530667,0.000189999999959,1.4993742980268503
11.58,3.852616054358885,0.546006227624241,0.000189999999956,1.499378455110103
11.59,3.861795594333171,0.5516022906847587,0.0001899999999532,1.4993825845720272
11.6,3.8712086406708375,0.5572065228234632,0.0001899999999507,1.4993866865966243
11.61,3.8808546462425006,0.5628168987820186,0.0001899999999485,1.4993907613667323
11.62,3.890733022975185,0.5684313423037872,0.0001899999999467,1.4993948090640357
11.63,3.9008431407373,0.5740477269684618,0.0001899999999452,1.499398829869077
11.64,3.9111843264718527,0.5796638769093785,0.0001899999999442,1.4994028239612691
11.65,3.921755863371531,0.585277567590667,0.0001899999999436,1.4994067915189038
11.66,3.932556990012126,0.5908865267176988,0.0001899999999435,1.4994107327191653
11.67,3.9435868994902568,0.5964884352448715,0.0001899999999439,1.4994146477381394
11.68,3.954844738550965,0.6020809284731893,0.0001899999999449,1.499418536750826
11.69,3.966329606089433,0.6076615968242801,0.0001899999999465,1.4994223999311498
11.7,3.97804055277992,0.6132279874761504,0.0001899999999487,1.4994262374519696
11.71,3.9899765804171103,0.6187776059080593,0.0001899999999515,1.4994300494850925
11.72,4.002136640817866,0.6243079172541208,0.0001899999999551,1.499433836201282
11.73,4.014519634944073,0.6298163479137118,0.0001899999999594,1.4994375977702712
11.74,4.0271244120275815,0.6353002872730656,0.0001899999999645,1.4994413343607726
11.75,4.03994976869746,0.6407570895395027,0.0001899999999705,1.4994450461404896
11.76,4.052994448212375,0.6461840743793064,0.0001899999999773,1.4994487332761273
11.77,4.066257139567584,0.6515785293100678,0.0001899999999818,1.4994523959334036
11.78,4.079736476535216,0.6569377131027992,0.0001899999999829,1.499456034277061
11.79,4.093431036871102,0.6622588572165751,0.0001899999999841,1.499459648470877
11.8,4.107339341465868,0.6675391681118419,0.0001899999999855,1.4994632386776745
11.81,4.121459853500503,0.6727758296777774,0.0001899999999869,1.4994668050593334
11.82,4.135790977606636,0.6779660057753603,0.0001899999999884,1.4994703477768032
11.83,4.150331058722814,0.6831068413648979,0.00018999999999,1.499473866990111
11.84,4.16507838106174,0.6881954642773686,0.0001899999999916,1.499477362852091
11.85,4.180031167937342,0.6932289913462548,0.0001899999999934,1.4994808352382034
11.86,4.1951875805963015,0.6982045296935957,0.0001899999999951,1.499484284552574
11.87,4.210545717358306,0.7031191796427448,0.0001899999999969,1.4994877109486504
11.88,4.2261036127636284,0.707970037762802,0.0001899999999987,1.4994911145789005
11.89,4.2418592367224015,0.7127542000170438,0.0001900000000005,1.4994944955948186
11.9,4.257810493683407,0.717468763661841,0.0001900000000023,1.4994978541469388
11.91,4.273955221824582,0.7221108277352764,0.0001900000000041,1.4995011903848403
11.92,4.290291192138563,0.7266775017432474,0.0001900000000059,1.499504504457159
11.93,4.306816107618475,0.7311659069842067,0.0001900000000076,1.4995077965115955
11.94,4.323527602421996,0.7355731797633822,0.0001900000000092,1.4995110666949236
11.95,4.340423241035191,0.7398964748694707,0.0001900000000108,1.4995143151530017
11.96,4.357500517438609,0.7441329691275091,0.0001900000000122,1.4995175420307794
11.97,4.3747568542943815,0.7482798641076364,0.0001900000000135,1.499520747472309
11.98,4.39218960220618,0.7523343854363441,0.0001900000000147,1.499523931620752
11.99,4.4097960387679045,0.7562937926991986,0.0001900000000158,1.499527094618391
12.0,4.427573367778722,0.7601553813478208,0.0001900000000166,1.4995302366066368
12.01,4.4455187184378895,0.7639164857958752,0.0001900000000172,1.499533357726038
12.02,4.46362914453258,0.7675744830549717,0.0001900000000177,1.4995364581162915
12.03,4.481901623629032,0.7711267964033296,0.0001900000000178,1.4995395379162493
12.04,4.500333056338033,0.774570898638395,0.0001900000000177,1.4995425972639296
12.05,4.518920266272628,0.7779043110249532,0.0001900000000172,1.4995456362965247
12.06,4.5376599984049815,0.7811246123598296,0.0001900000000165,1.499548655150411
12.07,4.556548918395393,0.7842294419670834,0.0001900000000153,1.4995516539611575
12.08,4.575583611993874,0.7872165022797762,0.0001900000000138,1.499554632863536
12.09,4.594760584308663,0.7900835622997657,0.0001900000000118,1.4995575919915285
12.1,4.614076259084513,0.7928284610348865,0.00019000000001,1.4995605314783371
12.11,4.633526978031703,0.7954491107841059,0.000190000000011,1.499563451456395
12.12,4.653109001372068,0.7979434966741196,0.0001900000000121,1.4995663520573717
12.13,4.672818506126752,0.8003096831512208,0.000190000000013,1.4995692334121862
12.14,4.692651585215202,0.802545817968384,0.000190000000014,1.4995720954475174
12.15,4.712604247248651,0.8046501340237626,0.0001900000000149,1.4995749384505737
12.16,4.73267241596869,0.8066209522806085,0.0001900000000157,1.499577762562194
12.17,4.752851929708178,0.8084566846031223,0.0001900000000165,1.4995805679080532
12.18,4.773138540880614,0.8101558364961311,0.0001900000000172,1.4995833546130326
12.19,4.793527917108256,0.8117170078498265,0.0001900000000179,1.4995861228012268
12.2,4.814015640117635,0.8131388962380641,0.0001900000000185,1.499588872595952
12.21,4.8345972041199134,0.814420300745402,0.000190000000019,1.4995916041197537
12.22,4.855268016347165,0.8155601231763655,0.0001900000000194,1.499594317494413
12.23,4.876023396808309,0.8165573700956131,0.0001900000000197,1.4995970128409577
12.24,4.896858578088673,0.8174111547250777,0.00019000000002,1.499599690279666
12.25,4.917768705194743,0.8181206986913953,0.0001900000000201,1.4996023499300764
12.26,4.9387488368739705,0.8186853335584116,0.0001900000000202,1.4996049919109955
12.27,4.959793946131359,0.8191045022314836,0.0001900000000201,1.499607616340505
12.28,4.980898917670765,0.8193777603200235,0.0001900000000199,1.4996102233359696
